ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_3F3AtbMQQNa5tNm,0.0,99.0,"Abusive language towards anyone, which leads to some contraversy and unnecessary discussion",I think leaders should avoid saying anything on unnecessary subject which leads to unnecessary discussion between public.they must onlytalk about public welfare,HI,Female,23.0,minority,ind,
R_3F3FaZbIE8UaOGw,1.0,100.0,Nathing,Nathing,HI,Male,18.0,non-minority,ind,
R_3fGHmeVYrRvZQ8O,0.0,99.0,जो शब्द  अपने आप को सुनने  में खराब लगे वो अभद्र भाषा हैं,कुछ भी कहने की अनुमति नही  दी जानी चाहिए,HI,Male,25.0,non-minority,ind,
R_3fqtxwplM834X3u,1.0,100.0,Any expression that looks down upon the others,To some extent,HI,Female,33.0,minority,ind,
R_3fT1yw0Iz4IMZEU,0.0,99.0,"Homophobia,racism is bad",Homophobic & racist post should not be allowed,HI,Male,11.0,minority,ind,
R_3g1vpmu109pKUBv,1.0,100.0,अभद्र भाषा व्यक्तिगत गलत कॉमेंट देश के लिए गलत कॉमेंट पारिवारिक कॉमेंट जो भी कॉमेंट देश व्यक्तिगत संगठनात्मक गलत किए गए हो अभद्रता कहे जाते है।,सोशल मीडिया पर बोलने की अनुमति होनी चाइए लेकिन मर्यादा में रहकर कुछ भी बोलना ऐसा नहीं होना चाइए रिलेटेड और कंसर्न कमेंट्स होने चाइए एक्स्ट्रा ऑर्डिनेरी अमर्यादित iresepctful कमेंट्स किसी के लिए भी पार्टी देश व्यक्तिगत नारी शक्ति के लिए नही होने चाइए ।,HI,Male,33.0,non-minority,ind,
R_3g7uGGsNk5kOjQq,1.0,100.0,गाली गलौच व्यक्तिगत या जातिगत धार्मिक टिप्पणी जिससे सामने वाले के आत्मसम्मान को ठेस पहुंचे।,"अनुमति होनी चाहिए लेकिन मर्यादित भाषा का प्रयोग होना चाहिए, एक स्वस्थ वातावरण में तर्कसंगत विचार रखे जाने चाहिए लेकिन अति उग्र विचार निंदनीय हैं भले वैचारिक मतभेद हों परन्तु हमें मर्यादा में रहकर ही टिप्पणी करनी चाहिए",HI,Male,20.0,non-minority,ind,
R_3GcyNC1XOMp0Dge,1.0,100.0,अभद्र भाषा अपशब्दों का प्रयोग है।,विचार अभिव्यक्ति की स्वतंत्रता होनी चाहिए। कुछ अगर देश के कानून के खिलाफ हो तो सिर्फ कोर्ट द्वारा कार्यवाही होनी चाहिए।,HI,Female,27.0,minority,ind,
R_3Gd1z3RKSWetTxp,1.0,100.0,The words and conetant that is harmful for any part of the society.any religion and gender,,HI,Female,33.0,non-minority,ind,
R_3GjLewcLtHHt2S0,1.0,100.0,     वह भाषा जिसमें गलत  शब्दों यथा गाली एवंं दूसरों को अपमानित करने अथवा आहत करनेवाले शब्दों का प्रयोग हो.,विचारों को सभ्यता के साथ प्रकट करें.,HI,Female,26.0,non-minority,ind,
R_3gN7HcEAdxrY2DI,1.0,100.0,"जो विपरीत विचारों पर प्रतिक्रियात्मक हो, विमर्शात्मक नहीं।","भद्रता के मानवीय, सामाजिक रूप से स्वीकार्य सीमाओं में रहते हुए मानदंडों के साथ कथन।",HI,Male,52.0,minority,ind,
R_3Gp696Jc67TtuXo,1.0,100.0,,Social media pr proicey honi chahiye,HI,Male,14.0,minority,ind,
R_3gYL8MB8qrAbtYT,1.0,100.0,"Gandi bhasha jisme kisi kisi , viyalti ,samaj ya dharam ko nishana banaya gaya ho","Social media, ek platform he jaha apne vichar ko dusro tak pohchaya jata he , lekin iski aad me agar nafrat felai jane lage , sarkar ,nyay viyavastha ki parwah kiye bina ESI bate kahi jay jo . Kisi viyalti ,samaj ya dharam ko apmanit kare ,, puri tarha hatana chahiye , or jo gandi bhasha ka upyog kare us par sakht karyavaahi honi hi chahiye..",HI,Male,27.0,minority,ind,
R_3HBPKNE97Ot4EZd,0.0,99.0,Aslil sabdo ka pryog hi abhadra hota hai,Social media par apna mat samuday aur byakti ke  khilaf nahi .kisi sangathan ya sarkar ke khilaf Bina abhadra bhasha ka upyog kiye bina kar sakte hai,HI,Male,17.0,non-minority,ind,
R_3hDsr9SjVakPgyj,1.0,100.0,"Esi bhansa jisse logo ke dukh pahuche ,
Esi bhansa jisse logo k riwajo galat darshaya jaye
Esi bhansa jisme sirf khud ko sahi or dusro ko galat sabit kiya jaye
Esi bhansa jisme dusre dharm,jati,ko nicha dikhaya jaye",Anumati di jani chahiye lekin dayre k andar rehte hue,HI,Female,14.0,minority,ind,
R_3hF1cfAJPLGKUoR,1.0,100.0,"अश्लील , आक्रामक, अपमानजक",नहीं दी जानी चाहिए,HI,Female,8.0,minority,ind,
R_3hFT1w1QkgpA35C,1.0,100.0,"Kisiko apne shabdo se hurt karna kisi bhi kaaran se wo abhadra hai
Agar kisi ne koi post dala hai aur wo aapko pasand nahi hai to usey gali dene se kya hone wala hai aisa nahi karna chahiye
Aur post bhi maryadit hona chahiye",I don't know,HI,Female,23.0,non-minority,ind,
R_3Hib5EwOyf5cbIW,1.0,100.0,जिससे भाषा से किसी को गाली दी गई हो या उसका अपमान किया गया हो,दी जानी चाहिए पर उसको वो पेटलफॉर्म कंट्रोल करे,HI,Male,23.0,non-minority,ind,
R_3hirUTKXONQlEB4,1.0,100.0,Jo dusro ko pasand m ho y samay aur parisyithi per bhi hota h,,HI,Male,45.0,non-minority,ind,
R_3HLKuPl5hvddRPw,1.0,100.0,"अभद्र भाषा वह है जो किसी व्यक्ति, धर्म या देश की गरीमा और प्रतिष्ठा को चोट पहुंचाय।",पता नहीं,HI,Male,20.0,non-minority,ind,
R_3HLV2Aq4vrOgXYq,1.0,100.0,मेरे हिसाब से गैर मर्यादित शब्द व ऐसे शब्द जिससे अन्य पक्ष अपमानित या हीन अनुभव करे अभद्र भाषा की श्रेणी में आता है।,मुझे यह प्रश्न समझ नहीं आ रहा है।,HI,Male,22.0,non-minority,ind,
R_3hnGFCloaoKbBru,1.0,100.0,Which you feel uncomfortable for yourself,"Absolutely, di jani chahie",HI,Male,46.0,non-minority,ind,
R_3hsjDAfW1ncZw1c,1.0,100.0,जिस भाषा से दूसरे आहत होते है,नहीं,HI,Male,32.0,non-minority,ind,
R_3HSkMZZ4tWuPAcx,1.0,100.0,"Gali gaoch, family'par galat comment","Gali galch,dharm ke nam par bhedbhav",HI,Male,27.0,non-minority,ind,
R_3htnlepKHN8B7DF,1.0,100.0,,गाली,HI,Male,24.0,non-minority,ind,
R_3HufaHZkyxgYiYJ,1.0,100.0,जो दुसरो के दिलों को चोट पहुंचाए,नहीं दिया जाना चाहिए,HI,Male,36.0,non-minority,ind,
R_3Hwvp7BUhathyrj,1.0,100.0,अपमानजनक अथवा किसी व्यक्ति के मन को ठेस पहुँचाने वाले शब्दों का प्रयोग करना अभद्र भाषा है।,कुछ भी आपत्तिजनक बोलने की अनुमति नहीं होनी चाहिये।,HI,Male,26.0,non-minority,ind,
R_3I4bKVDAbDgQMUU,1.0,100.0,"Kisi viprit vichar Wale manushya Ko man karm athva Vachan ke dwara Hani pahunchane ki cheshta अथवा धमकी भरे अंदाज में शब्दों के प्रयोग को एवं शब्दों के ko prayog ko abhadra Bhasha ki shreni mein Rakha ja sakta hai
",विपरीत विचार वाली मनुष्य की vicharon ki abhivyakti ke uprant अगर हम मेरे विचार उस व्यक्ति के विचारों से मेरी नहीं खाते हैं तुम मुझे कोई अधिकार नहीं है मैं स्वयं के विचारों के आधार पर दूसरे व्यक्ति का मूल्यांकन करूं,HI,Male,19.0,,ind,
R_3imr1MjKEFU3nRR,1.0,100.0,Gali galouch, Nahi,HI,Female,17.0,non-minority,ind,
R_3iP8xxAjxwcOKD9,1.0,100.0,"कोई ऐसी बात जिससे किसी व्यक्ति, समाज,धर्म, कानून एवं राष्ट् का अनादर होता है वह अभद्र भाषा है","हर बात कहने की अनुमति होनी चाहिए, मगर संयमित शब्दो के साथ।",HI,Male,39.0,non-minority,ind,
R_3iQBTHoXHu8poRw,1.0,100.0,"गाली, हत्या को जायज ठहरना, यौन उत्पीड़न,  नारी प्रताड़ना, जातीय समर्थन और अपमान,  समानलिंगी विशेषकर पुरूषों का का समर्थन। 
यह सब नहीं होना चाहिए।",नहीं दी जानी चाहिए।,HI,Male,47.0,non-minority,ind,
R_3iseOmHwbronMyU,1.0,100.0,मेरी राय में जिस भाषा के कारण कोई अनावश्यक तौर पर व्यग्तिगत रूप से अपमानित महसूस करे तो यह अभद्रता कहलाती है।,"नहीं।
",HI,Male,42.0,non-minority,ind,
R_3iyWvjPGwdmbJFW,1.0,100.0,Mantu Kumar,"Mantu Kumar
",HI,Male,8.0,minority,ind,
R_3j118q0vTsMkvsp,0.0,99.0,Which is against the legal & Community standards,This will be a Ban on a Power of freedom to express their views,HI,Male,47.0,non-minority,ind,
R_3J9qtluBQI5aACk,0.0,99.0,ऐसी भाषा जिसकिसी भी व्यक्ति कोव्यक्तिगत लक्ष्य कर प्रयोग किया गया हो ।,अनुमति दी जानी चाहिए,HI,Male,55.0,non-minority,ind,
R_3jdKnV95kdvbEXY,1.0,100.0,"निम्न बिंदुओं से परिभाषित किया जा सकता है:
1. किसी को अश्लील भाषा जैसे कि गाली देकर उत्तर देना।
2. सामाजिक मुद्दों में निजी मुद्दे मिलाकर बात को करना।
3. किसी विवाद या बहस में खुद की बात को सर्वोपरी रखने के लिए किसी के बेहद व्यक्तिगत बात को बीच मे लाना।
4. लिंग, जाति, धार्मिक संवेदनाओ को आहात करने की कोशिश करना।
5. किसी एक व्यक्ति विशेष के मोह में आकर दूसरे को बुरा भला कहना।

ऐसे बहुत से अनेकों उदाहरणों से इसको पारिभाषित किया जा सकता है क्योंकि आज कल सोशल मीडिया पर चलता ही ऐसे है।","बात कहने से पूर्व अनुमति लेने का प्रावधान कहीं न कही बोलने की आज़ादी का हनन होगा परंतु जिम्मेदार लोगों जैसे सरकारी संस्थाओं और सोशल मीडिया साइट्स वालो को अभद्र बातें करने वालो के खिलाफ कार्यवाही करके लोगों को सही और गलत तरीक़े से बात करने और रखने की प्रेरणा देनी चाहिए।
लेकिन सरकार में तो खुद है ऐसे नुमाइंदे बैठ गए है कि अब क्या ही कह सकते है।

धन्यवाद।",HI,Male,15.0,non-minority,ind,
R_3JE1C90VC3MFkQR,1.0,100.0,जैसे किसी पोस्ट पर गाली देना अपनी विचारों को जबरन थोपने की कोशिश करना इत्यादि,नहीं दी जानी चाहिए,HI,Male,37.0,non-minority,ind,
R_3JE6b6fzyOUr4Qz,1.0,100.0,"जो हमें दूसरों से पसंद ही , एसी भाषा या व्यवहार हमें भी किसी से नही करना चाहिए!","व्यक्ति से व्यक्ति को जोड़ने की भाषा होना चाहिए ना कि, तोड़ने की या दुराव की बात हो ! सबे भूमि गोपाल की और वसुदेवकुम्बकम् की बात होना चाहिए! हम सब यहां किरायेदार हैं, मालिक मकान नहीं है !
 दुनियां के रंगमंच पर हम सब उस ईश्वर की कठपुतलियां हैं, और हमें अपना रोल बेहतर तरीके से निबाहना चाहिए!",HI,Male,57.0,non-minority,ind,
R_3JEhIJEFd4RxUHD,1.0,100.0,"गाली गलौज, अपशब्द, हिंसात्मक वाक्य, अपमानितजाति धर्म पर, जेंडर विभेद",आंशिक नियंत्रण के साथ अभिव्यक्ति की आजादी,HI,Male,35.0,non-minority,ind,
R_3JEI0jqbzXf747Q,1.0,100.0,जो संदेश समाज के विपरीत हो,अनुमति दिया दिया जाना चाहिए मगर सामाजिक दबंग नहीं होनी चाहिए,HI,Male,30.0,non-minority,ind,
R_3JnhsEq0vPbavoL,1.0,100.0,"गाली, धमकी, हंसी उड़ाना, मजाक, जाती सूचक शब्द, आर्थिक मूल्यांकन और गरीब का मजाक उड़ाना, धार्मिक उन्माद , धर्मांधता, सार्वजनिक बेइज्जती, सरकारी ताकत का गलत फायदा उठाना","गाली, धमकी, हंसी उड़ाना, मजाक, जाती सूचक शब्द, आर्थिक मूल्यांकन और गरीब का मजाक उड़ाना, धार्मिक उन्माद , धर्मांधता, सार्वजनिक बेइज्जती, सरकारी ताकत का गलत फायदा उठाना",HI,Male,30.0,minority,ind,
R_3jSD0DNMChVnEPX,0.0,99.0,सामान्य मानवीय संवेदना और शिष्टाचार होना ही चाहिए।,अभद्रता करने वालों को सोशल मीडिया पर रोकना होगा।,HI,Male,30.0,non-minority,ind,
R_3jU6UnZG3TUilUJ,1.0,100.0,किसी को मानसिक तनाव देना अथवा किसी को व्यक्तिगत तौर पर अपमानित करना,इस विषय पर मैं कुछ जयादा न कह कर सिर्फ इतना कहना चाहूंगा के जो नियम एवम कानून देश के कानूनों द्वारा बनाये गए है और आम व्यवहार मैं लाये जाते है वही सोशल मीडिया पर भी अनुमतित होने चाहिए,HI,Male,31.0,non-minority,ind,
R_3JwUWRKI0YFxchn,1.0,100.0,"ऐसी भाषा, जिससे लोगो को अपमानित महसूस करना पडे व गुस्सा आये",शालीनता पूर्वक अपनी बात रखनी चाहिए,HI,Male,30.0,non-minority,ind,
R_3jYXxmekX8fAyI8,1.0,100.0,जिस मे गाली या गंदी बात का उपयोग किया गया हो,"अनुमती हो, लेकीन कहने वाला नीतिमत्ता के साथ बोलें",HI,Male,28.0,minority,ind,
R_3k05MGznaA4kexU,1.0,100.0,"वाणी ऐसी बोलिए मन का आपा खोए
ओरन को शीतल करे, आपऊ शीतल होय","दुनिया में बहुत कुछ पॉजिटिव है, बांटने के लिए
प्यार बांटो, नफरत नहीं",HI,Male,26.0,non-minority,ind,
R_3k0URxe5NHjWu5M,1.0,100.0,"अभद्र भाषा वह है जो हम अपने खास या विशिष्ट लोगों के सामने ना कह सके! या वही भाषा कोई हमे कहे तब हम लोगों को वो बात बुरी लगे!
अभद्र भाषा की कई परिभाषा है, एक आम व्यक्ति वही आपत्तिनजक भाषा रोज सुनता है जबकि वही भाषा किसी vip के employee को भी बुरा लगता है!","भाषा की अभिव्यक्ति के आधार पर,samvidhan के अनुसार यदि विषय आपत्तिनजक नहीं है तब कहा जा सकता है पर सोशल मीडिया पर जिम्मेदारी ज्यादा होती है! यहां वे लोग भी प्रभावित होते हैं जिनका उस खास बात से मतलब नहीं होता है यहाँ तक कि नयी उम्र के युवक भी जोश मे बात को बिगाड़ देते हैं वही असामाजिक तत्व भी कुछ खास बात को विवादास्पद बना देते हैं!

मेरे ख्याल से ऐसे पोस्ट को सिर्फ हटा देना चाहिए और व्यक्ति को सोशल मीडिया पर तीन दिन के लिए बैन कर देना चाहिए!",HI,Male,28.0,minority,ind,
R_3kCjKRA9jJ3DVwV,1.0,100.0,Jo kisi dusre ki bhavnao ko thes pehuchaye...,,HI,Male,14.0,non-minority,ind,
R_3KMzqpel7PSiZY7,1.0,100.0,वह भाषा अभद्र भाषा है। जिसे हम स्वयं के लिए प्रयोग करने की अनुमति नहीं देते।,मर्यादित भाषा का प्रयोग करके स्वतंत्रता पूर्वक अभिव्यक्ति की जाए।,HI,Male,30.0,non-minority,ind,
R_3KNnnwWLRooduKi,1.0,100.0,किसी की जाति या धर्म को टारगेट करना अभद्र भाषा है,,HI,Male,27.0,non-minority,ind,
R_3KorfjvqrY4jubN,1.0,100.0,Abusing,Religious,HI,Male,33.0,minority,ind,
R_3koVdkCA2kErr52,1.0,100.0,To abuse anyone which hurts the person and provoke controversial issue,Content that leads to controversy should be moderated,HI,Female,37.0,minority,ind,
R_3kpPg3iP1QC3Um4,1.0,100.0,Kisikogaligalochghatiyasabdokaprayog,Nahi,HI,Male,45.0,non-minority,ind,
R_3L5OmpOGEgkDanL,1.0,100.0,"जिस शब्दोसे कोयी ग्रहस्त दुःखी कष्टी हो, या जो शब्द अश्लिल होते है वो सारे शब्द.",नही देनी चाहिए.,HI,Male,42.0,minority,ind,
R_3L7h9i0TcALxMMV,1.0,100.0,भारत मे जादा कर धर्म रितीरिवाज त्यौहार इसपर और भाजपा मोदी शहा और योगी पर बहोत जादा अभद्र भाषा का प्रयोग होता है और वह भी पूर्वग्रहदूषित रितीसे राष्ट्रहित को अनदेखा करके और कुछ परिवार के हितमे बोला जाता है,"अगर राष्ट्रहित के खिलाफ हो तो  पोलीस , सरकार को उचित कारवाई का अधिकार हो",HI,Male,55.0,non-minority,ind,
R_3lA1dCvYJgKiRzI,1.0,100.0,हमारे विचार से अभद्र भाषा माँ-बहनो आदि को लेकर सार्वजानिक रूप से गाली-गलोज करना है।,"हां, कुछ भी कहने की अनुमति सोशल मीडिया में होनी चाहिए, किंतु शभ्य भाषा में होनी चाहिए।",HI,Male,22.0,non-minority,ind,
R_3lE4KfqeyH1PRjJ,1.0,100.0,दूसरे के खिलाफ गलत बोलना,दी जानी चाहिए,HI,Male,10.0,non-minority,ind,
R_3Lisl2PmSXqCRhR,1.0,100.0,Abusive language is the one which makes personal attack. It derides identities on their lowly birth or socio-economic position. Explicit use of slangs and bad words.,"Yes. Social Media shall be open for all and sundry.
The one who misuses this freedom shall be oriented but no need to ban anybody.
Afterall, social media is just a mirror. It reflects who we really are as social groups. Why shall be hypocritically shy away from our own selves.",HI,Male,35.0,non-minority,ind,
R_3lskqAR1o5xOwtb,1.0,100.0,अभद्र भाषा वह है जो दूसरे को आहत करती है,नहीं,HI,Male,53.0,non-minority,ind,
R_3m4DCrQ4oss7Qko,1.0,100.0,जिसमे दूसरे का अपमान हो,बिल्कुल,HI,Male,16.0,minority,ind,
R_3M4f6JsJUhRpeDB,1.0,100.0,अभद्र भाषा स्व परिभाषित है।,"गलत , सब कुछ कहने की छूट हो",HI,Male,31.0,non-minority,ind,
R_3MA33Fmp2zp3tnK,1.0,100.0,"झूठ ही सबसे बड़ी अभद्रता है । 
पक्षपाती लोग अभद्र होते है । 
जिस भाषा से ग्लानि उतपन्न हो वह अभद्र हैं  ।
सत्यासत्य का विवेक हो ,सत्य ग्रहण करने की रुचि और असत्य के त्याग करने को उद्यत होना चाहिए । अभद्र भाषा मन की कुंठा और हताशा का परिचायक  हैं ।", अनर्गल प्रलाप  रोका जाना चाहिए  । तार्किक भाषण  को बढ़ावा  देना चाहिए  ।,HI,Male,54.0,non-minority,ind,
R_3MaFNnSiph4O1MP,1.0,100.0,Jis vakya se kisi dharm sampraday ya kisi ki vyaktigat antarik jankari ya tastier se man ahat ho,Nahi di Jani chahiye,HI,Male,28.0,non-minority,ind,
R_3mgAkHViaM2P7Zo,0.0,99.0,"भिकारचोट ,आय घाल्या",अभद्र भाषा को अनुमती नहि देनी चा हिए,HI,Male,47.0,non-minority,ind,
R_3mgezqF8f4P9X1z,1.0,100.0,"शब्द जो किसी को आहत करें, यही अभद्र भाषा है।",कुछ भी कहना जरूरी नहीं है। आवश्यक और समाज हित में विचार व्यक्त किए जाने चाहिए।🙏🙏,HI,Male,37.0,non-minority,ind,
R_3mkT27RRQ7OuxGD,1.0,100.0,ऐसी भाषा जो किसी व्यक्ति समाज या पंत को अपमानित करने के लिए बोली जाए अभद्र है।,नहीं बिलकुल नहीं सोशल मीडिया पर किसी को भी कुछ भी कहने की अनुमति नहीं होनी चाहिए। ये जिम्मदारी सोशल मीडिया कंपनी और सरकार की भी है और इसके लिए सख्त कदम उठाएं,HI,Male,18.0,minority,ind,
R_3MPtdySvL7CEWJ6,1.0,100.0,जो भाषा समाज के किसी भी एक अंग के लिए कष्टकारी हो वह अभद्र भाषा है,अभद्रता समाज को तोड़ती है। अभद्र भाषा ना रोकने वाले समाज सोशल मीडिया और राज्य पर विश्वास नहीं किया जा सकता है,HI,Male,12.0,minority,ind,
R_3MrhDLI2jTDlNlk,1.0,100.0,जिस भाषा से विश्व में रहने वाले किसी भी मानव को दु:ख पंहुचे वो अभद्र है वैशधैव कुटंम्बकम्,सोशल मीडिया पर कहने की अनुमति होनी चाहिए,HI,Male,41.0,non-minority,ind,
R_3MSRJ8IZJddE9Ea,1.0,100.0,किसी के भावनाओं को ठेस पहुंचाना,नथिंग,HI,Male,11.0,non-minority,ind,
R_3NCL82w2btVVHnu,1.0,100.0,सामान्यतः अभद्र भाषा गाली गलौज से भरी हुई या दूसरों को आहत करने वाली होती है,ऐसी कोई भी बात जिससे सामने वाला व्यक्ति आहत हो.. विशेषतः धार्मिक बातें 👍🏻,HI,Male,11.0,non-minority,ind,
R_3ndt9qfXPXVoQCZ,1.0,100.0,"यौन हिंसा, भेदभाव पूर्ण, लिंग भेद, गालियां अभद्र भाषा है।",,HI,Male,9.0,non-minority,ind,
R_3NFjxAuY57WlQYg,1.0,100.0,व्यक्तिगत आरोप प्रत्यारोप और असंसदीय शब्दों का चयन,संयमता के साथ,HI,Male,20.0,minority,ind,
R_3nGkZbGnF1RpzRt,1.0,100.0,"किसी को मानसिक प्रताङित करना
या
मारने की धमकी देना",पुरी जिम्मेदारी से मर्यादित भाषा में जवाब,HI,Male,18.0,non-minority,ind,
R_3NHU71MdMiPZhGi,1.0,100.0,अभद्र भाषा का एक सीधा सा मतलब है जो भाषा लोगों के मन को ठेस पहुँचाती हो या उस भाषा से लोगों को ऐसा ना महसूस हो कि उनको प्रताड़ित करने की कोशिश की जा रही है.,"ऐसा नहीं है कि हमें संविधान से कुछ कहने की आजादी नहीं है परंतु एक मर्यादा की सीमा होती है उसमे रहकर अगर अपनी बात कही जाए तो मैं समझता हू की ये सही है, सोशल मीडिया पर कहने की आजादी है परंतु अपने वाक्यों पर नियंत्रण रखकर आप अपनी बात कह सकते हैं",HI,Male,11.0,non-minority,ind,
R_3NIZOYMfZQqfKWE,1.0,100.0,"अभद्र भाषा वो है जिसका प्रयोग किसी दूसरे के द्वारा खुद किसी व्यक्ति, उसके परिवार, रिश्तेदार, मित्र-हितैषी-शुभचिंतक पर होने से तकलीफ होती हो।","सोशल मीडिया प्लेटफार्म का उपयोग सामंजस्य और सौहार्द के बढ़ावे के लिए होना चाहिए।
अभद्र भाषा का प्रयोग सोशल मीडिया तो क्या कहीं नहीं होना चाहिए।",HI,Male,38.0,non-minority,ind,
R_3nMDJjtMkCopt49,1.0,100.0,Kisi jaati samuh ke Maan samman ko thes pahunchana ya asleel comment karna,"Asleel, deshdrohi, post nhi honi chahiye.",HI,Male,22.0,non-minority,ind,
R_3nMnZTCztp2FUur,1.0,100.0,"ऐसे शब्दो के प्रयोग से बचना चाहिए जो व्यक्ति,समूह को ठेस पहुंचाये।",मेरे विचार से उद्बोधन पर नियंत्रण जरूरी है।,HI,Male,43.0,non-minority,ind,
R_3noP6gil5xXHfFG,1.0,100.0,JISSE SAMNEWALE KO TAKLIPH HO.,DI JAANI CHAHIYE.,HI,Male,13.0,minority,ind,
R_3NTGeeqYs06oniF,1.0,100.0,Dirty language,Yes dirty language   bolne walo ko block krke report kr dena chahiye ki woh dobaara apna acount open na kr sake,HI,Female,39.0,minority,ind,
R_3NVaynqHsIZtJci,1.0,100.0,वो सभी भाषाएं जो मनुष्य को नफरत या पीड़ा का शिकार बनाए या ब्यक्त करने की कोशिश कर रहे हो,"अपने विचारो और नफरत को ब्यक्त करने की आजादी होनी चाहिए, बिना अभद्रता और अपमान को और social media पर एक युद्ध करनेंकेलिए specific game event होना चहिए जहां मानव परस्पर प्रति अभद्र टिप्पणी या व्यवहार कर्नेंकी आजादी हो पर उसके लिए उनको पैसे देने पड़े। सरकार को समान चिंता रखनेवाले लोगो को एक सात एक एरिया में रहनेका प्रबंध किया जाना चाहिए ताकि लोग सुरक्षित और independent रह सके। समाज में । जगह जगह में अभद्र व्यवहार पे fine लगनेवाली machine लगनी चाहिए जो व्यक्ति की वाइस और video record करके उससे अच्छे व्यक्तियों से वार्तालाप करने और मिलने का  licence cancel करने के लिए मदत करे।धन्यवाद।",HI,Female,14.0,minority,ind,
R_3nvmshVDxWIAin8,1.0,100.0,"Any words or post which harm any person, place, country or people. Irrespective of minority or majority","People should not be disallowed from posting. Companies have biased agenda in India and Majority population is blamed under this propaganda and platforms. Specifically Instagram, Facebook and Twitter are using their powers to stop Hindus from posting or highlighting content avusive towards them",HI,Male,27.0,non-minority,ind,
R_3NVZBHwUwzqjmXH,0.0,99.0,जो तथ्यों से परे है व‌ अपनी बात दूसरों पर जबरदस्ती थोपने की परिवर्ति रखती है। या सीधे सीधे धमकाती है।,आम तौर पर पोस्ट करने वाले के विवेक पर छोड़ना चाहिए पर अगर अभ्द्र व धमाकाने वाली या तथ्यात्मक रूप से झूठ व दूसरे की निंदा करने के उद्देश्य से प्रेरित पोस्ट को रोकना उचित होगा।,HI,Male,56.0,minority,ind,
R_3nxyByKwmeLQG2g,1.0,100.0,"अभद्र भाषा वह है जो किसी भी व्यक्ति विशेष की गरिमा, जाति और व्यक्ति विशेष पर नकारात्मक टिप्पणी कर उसे अपमानित कर ठेस पहुंचाई जाए अभद्र भाषा कहलाती है ।",कुछ भी कहने की स्वतंत्रता तब ही अच्छी है जब व्यक्ति स्वयं अपने समाज के व राष्ट्र हित में सकारात्मक बाते कहे।,HI,Female,15.0,non-minority,ind,
R_3O2lk91dRSSfeKN,1.0,100.0,दूसरों के भावना को ठेस पहुँचाने वाली भाषा,अनुशासित व सभ्य भाषा में अभिव्यक्ति की स्वतंत्रता होनी चाहिए।,HI,Male,34.0,non-minority,ind,
R_3O667VYoZHNwlR9,1.0,100.0,"ऐसा कोई भी शब्द, वाक्य, कथन या भावभूमि जिसका किसी व्यक्ति, समुदाय, समाज, देश, राज्य, जाति, धर्म आदि के मौलिक अधिकार अथवा स्वरूप को आहत करना उद्देश्य हो और वह देश के संविधान के मूल नियमों के विपरीत व्यवहार को बढ़ावा देता हो, ऐसी प्रत्येक भाषा अभद्रता की श्रेणी में है।","सोशल मीडिया विभिन्न सोच विचार के लोगों के मध्य समानता के उद्देश्य से बनाया गई सुविधाजनक स्थान उपलब्ध कराता है, किंतु लोगों की अज्ञानता अथवा स्वार्थपरता के कारण से इन स्थानों पर वैचारिक के साथ ही जाति, धर्म, समुदाय और भाषा आधारित व्यभिचार को बढ़ावा मिल रहा है, यहां सर्वप्रथम पहली जिम्मेदारी ऐसे सोशल मीडिया प्लेटफार्म के उपयोगकर्ता की ही होनी चाहिए और अगर ऐसी अभद्रता की पुनरावृत्ति बारंबार हो रही हो तो इस पर इन प्लेटफार्म्स के संचालनकर्ताओं और देश के शासन प्रशासन को कड़ाई से इस पर लगाम लगाये जाने के उपाय करना अनिवार्य होना चाहिए।",HI,Male,29.0,non-minority,ind,
R_3OcSHS6xjOeX80b,1.0,100.0,जो किसी की भावना को ठेस पहुंचाने वाले हैं,हां,HI,Male,47.0,non-minority,ind,
R_3OfbSnfyiX8pPO0,1.0,100.0,A language which creates hatred and nonsense. It should be stopped. No,No one should cross the limits.,HI,Female,55.0,minority,ind,
R_3OjBScsSl3WoUmT,1.0,100.0,अमर्यादित और गाली गलौच वाली भाषा या बोली। असभ्य तरीके से किसी को सम्बोधित करना,हमारे देश में धर्म सबसे संवेदनशील मसला है और अधिकतर विवाद और दंगे फसाद धर्म को लेकर ही होते हैं इसीलिए धार्मिक कटाक्ष या किसी धर्म पर किसी भी तरह के सही या गलत आरोप प्रात्यारोप की कभी भी किसी हाल में अनुमति नहीं होनी चाहिए। अगर किसी भी धर्म पे कोई कटाक्ष करता है या धर्म के लिए अमर्यादित और आपत्तिजनक भाषा का इस्तेमाल करता है तो उसपे सख्त कानूनी कार्यवाई होनी चाहिए और सोशल मिडिया कंपनी द्वारा भी कंटेंट को डिलीट और सम्बन्धित अकाउंट को पूर्ण प्रतिबंधित किया जाना चाहिए,HI,Male,29.0,minority,ind,
R_3OrewxNhdJG344E,1.0,100.0,'अभद्र भाषा' की कोई विशिष्ट कानूनी परिभाषा नहीं है।,,HI,Male,10.0,non-minority,ind,
R_3oWSt0qIdLhQhzF,1.0,100.0,गैरवर्तन,,HI,Male,16.0,non-minority,ind,
R_3oXSsrRWt1JTUBJ,1.0,100.0,Which spread hate in the society,Can't say,HI,Male,7.0,minority,ind,
