ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_3hEJ6Yz1i3EaEpw,1.0,100.0,"groźby które nie są impotentne i maja szanse spelnienia sie
przyklad: żydy do gazu (pisane przez 40latka w socjalmediach) - niegrozne przykre slowa
mnie te ukrianince wlurwiają niesamowicie na cale szczescie mam to *zdjecie maczety* (pisame przez kogokolwiek ale np. 30letniego ornowca) - ewidentna mowa nienaiwsci","doxxing (upublicznianie prywatnych informacji typu adres, numer telefonu) ludzi, organizowanie raidów lub ddosów (masowe napastowanie stron intenetowych lub ludzi na socjal mediach), groźby karalne wobec osoby lub spolecznosci, chyba tyle",PL,Male,5.0,non-minority,pol,
R_3hfJFzqFLblP8C5,1.0,100.0,Nie wiem co to jest,"Wszystko wolno mówić, a jeśli ktoś przez to naruszy prawo to powinien za to ponieść konsekwencje prawne na zasadach określonych przez prawo.",PL,Male,32.0,non-minority,pol,
R_3hGgqsLuzxfbkx0,0.0,99.0,Groźby albo nawoływanie do wyrządzenia krzywdy.,"Wszystko wolno mówić, nie wszystko warto.",PL,Male,17.0,minority,pol,
R_3Hh1nxOlaoD27tx,1.0,100.0,"Jest to publiczne oczernianie i/lub groźba wobec ofiary, która staje się celem nacechowanej negatywnymi emocjami wypowiedzi. Napastowanie nacechowane jest nienawiścią, czyli bardzo silnym, negatywnym ładunkiem emocji, któremu towarzyszy chęć wyrządzenia drugiej osobie krzywdy lub złorzeczenie.","Nie wolno mówić rzeczy, których człowiek nie chciałby wypowiedzieć drugiemu w twarz, między innymi grozić śmiercią lub okaleczeniem albo życzyć komuś takiego losu.",PL,Male,4.0,non-minority,pol,
R_3hmqPsV8VOYL9Ye,1.0,100.0,Wypowiedź kierowana głównie nienawiścią,Nie wolno realnie nawoływać do przestępstw w stosunku do konkretnej osoby.,PL,Male,6.0,minority,pol,
R_3Hn6KxkLKlpYv66,1.0,100.0,Pośrednie i bezpośrednie nawoływanie do czynów zabronionych lub pośrednie i bezpośrednie grożenie innym ludziom.,Nie wolno w sposób bezpośredni nawoływać do czynów zabronionych lub w sposób bezpośredni grozić innym ludziom.,PL,Male,5.0,non-minority,pol,
R_3hnkBBgGCqGyJZP,1.0,100.0,"Nienawiść to zachowanie nieuzasadnionych zarzutów, bez uwzględniania innych opinii","Nie wolno obrażać ludzi. 
Nie wolno negować innych opinii bez uzasadnienia",PL,Male,56.0,non-minority,pol,
R_3HojGfDpd7zzTmb,0.0,99.0,"Groźby bezposrednie np ""przyjadę i cie pobiję/zabije""","Wszystko można mówić, ale trzeba sie liczyć z reakcją społeczności, moderatorów, miec nanuwadze regulamin, orsz obowiazujace prawo.
Nawet jeśli w swietle powyższych wszystko mozna, to nie wszystko wypada. Ostatecznie i tak wypowiedzi w internecie trudno brać poważnie i świadczą wyłącznie o wypowiadającym, czasem żałośnie.",PL,Male,25.0,minority,pol,
R_3hoxmWFXTnjzPQ9,1.0,100.0,Mowa nienawiści jest hasłem sloganem grupy interesów,Media społecznościowe są nie w krok ale krok przed system prawnym w danym kraju.,PL,Male,17.0,non-minority,pol,
R_3HpEzLWdUHeGCi3,1.0,100.0,"Mowa nienawiści - grożenie, zastraszanie innej osoby, często w odpowiedzi na krytyczny komentarz, jest to komentarz bezpośredni komentarz opisujący negatywnie osobę krytykującą, a nie kontrargument do krytyki.
Często mylimy dzisiaj krytykę od nawoływania do tego, żeby komuś się coś stało.","Nie wolno grozić, zastraszać, odmawiać komuś praw publicznych dostępnych dla większości obywateli w związku z jego przynależnością do jakiejś mniejszości.",PL,Male,15.0,minority,pol,
R_3Hpm5VR28EAa0rF,1.0,100.0,"Mowa nienawiści różni się od krytyki tym, że nie posiada argumentów. Zamiast tego ma na celu obrażenie rozmówcy lub stosowanie gróźb wobec niego.","Wszystko można krytykować w sposób kulturalny, ale nikogo nie można obrażać, ani mu grozić.",PL,Other,3.0,minority,pol,
R_3HQ1BGvAeQf1oWJ,1.0,100.0,"Mowa zachęcająca do nienawiści, nękania, znęcania sie, nad dana osobą lub grupą społeczną.",,PL,Male,4.0,non-minority,pol,
R_3hroy3xEYwi1aEi,1.0,100.0,Jawne wyzywanie i nawoływanie do np. pozbycia się danej rasy.,Nie można mówić tego co nie pasuję obecnej poprawności politycznej czyli praktycznie wszystkiego. Nawet tzw. czarny humor jest banowany chociażby na facebooku.,PL,Male,3.0,non-minority,pol,
R_3Ht6VqlLMP9fQqW,1.0,100.0,"Mowa, która nawołuje do agresji lub przemocy wobec jakiejś grupy osób.","Nawoływać do nienawiści, agresji lub przemocy, powielać szkodliwych stereotypów, rozpowszechniać fałszywych informacji (np. szkalujących kogoś).",PL,Female,28.0,non-minority,pol,
R_3HtaxsPwE4vnSe9,1.0,100.0,Nawoływanie do przemocy.,"Tego co jest niezgodne z prawem, nawoływanie do popełnienia przestępstwa pochwała komunizmu i nazizmu itp.",PL,Male,19.0,minority,pol,
R_3huuEGkdN3vbxUe,1.0,100.0,"Mowa nienawiści to poniżanie, obrażanie, nawoływanie do agresji","Poniżać, obrażać, nawoływać do agresji",PL,Female,63.0,non-minority,pol,
R_3HY8WquK4YEkXg7,1.0,100.0,Mowa namawiająca bezpośrednio do bezpodstawnej dyskryminacji grupy społecznej,Nie można grozić innym ani używać argumentów ad personam,PL,Male,3.0,non-minority,pol,
R_3hywTYYJVyGIuTg,1.0,100.0,"Mowa nienawisci to takie wypowiedzi, które nawolują do zlego traktowania lub przemocy wobec okreslonej grupy, najczesciej mniejszosciowej, albo tez odmawiaja jakiejs grupie praw z powodu wyrozniającej ją cechy (np. ""muzułmanie won z Polski"" albo ""zakaz pedałowania"") Nie muszą być obraźliwe, np. ""szkoda, że Hitlerowi nie udało sie pozbyć wszystkich Żydów"" jest mową nienawiści, a nie zawiera żadnych obelg.","- nawoływać do przemocy lub życzyc komus smierci czy choroby
- poniżać i dręczyć słownie innych
- szerzyc antynaukowych tresci niebezpiecznych dla zdrowia (np. przeciw szczepieniom albo namawiajacych do rezygnacji z terapii medycznej na rzecz soku z buraka itd.)
- namawiać do przestepstw al;bo je pochwalać

",PL,Female,34.0,minority,pol,
R_3hzGpVkcyfvb3V0,1.0,100.0,"Mowa nienawiści to wszystkie słowa, przez które okazuje się silne negatywne emocje takie jak nienawiść. Termin bezużyteczny, ponieważ nie da się udowodnić komuś co czuje praktykując mowę.",Wszystko dozwolone,PL,Male,10.0,minority,pol,
R_3hzQFd2EhyB14zj,1.0,100.0,"Forma wypowiedzi mająca na celu jedynie urazić, zdyskredytować, czy namawiać do przemocy wobec drugiej osoby lub grupy społecznej",Jawnie i bezpośrednio namawiać do przemocy wobec konkretnych osób lub grup ludzi,PL,Male,3.0,non-minority,pol,
R_3I5XPkUQ6J7HoFL,1.0,100.0,Poniżanie innych,"Nie wolno obrażać personalnie. Krytykować postępowanie, tak.",PL,Male,61.0,minority,pol,
R_3IcV9OlTVvBcTuq,1.0,100.0,To bezsensowny pretekst do wprowadzenia cenzury,Raczej niczego nie powinno się zabraniać,PL,Male,7.0,minority,pol,
R_3iD1Zr6853ebjP8,1.0,100.0,"Negatywne wypowiedzi o członkach grup oparte na uprzedzeniach, a nie obiektywnych argumentach, naruszające prawo i dobra osobiste tych osób.","Powinno być wolno mówić wszystko, co nie jest wprost zabronione w prawie obowiązującym w danym kraju.",PL,Male,24.0,non-minority,pol,
R_3iDztPdcP8gKNPs,1.0,100.0,"Nawoływanie do czegoś co rzeczywiście może wyrządzić szkodę osobom trzecim. Skrajny rasizm/antysemityzm/itd, namawianie do samobójstwa albo samookaleczenia. Wyraźne groźby karalne.","Skrajne przypadki jak wyżej. Powinna być pełna wolność słowa w sieci (i nie tylko) jeżeli nie wpływa bezpośrednio na bezpieczeństwo innych osób (realne, nie w sieci).",PL,Male,4.0,non-minority,pol,
R_3iFpLNB2bPktM8O,1.0,100.0,Wysuwanie groźby karalnej.,Wysuwać gróźb karalnych.,PL,Male,23.0,minority,pol,
R_3ikHWG117JXy9GU,1.0,100.0,"Nawoływanie do czynów zabronionych o dużej szkodliwości społecznej, bezpośrednie zagrożenie życia lub zdrowia jakiejś grupy ludzi.","Nie wolno niszczyć cudzego wizerunku, chyba że osoba ta balansuje na krawędzi treści moralnych i rzuca dziwne poglądy w eter oraz nawoływać do zbrodni i przestępstw.",PL,Male,7.0,non-minority,pol,
R_3iO5jhojuwKCchk,1.0,100.0,Pośrednie/bezpośrednie nawoływanie do czynów mających na celu przede wszystkim uprzykrzanie życia adresatowi i wykraczających poza ramy jednorazowej dyskusji.,"Fałszywe oczernianie, w.w. mowa nienawiści",PL,Male,7.0,non-minority,pol,
R_3iQK2R9wJKyzzgu,1.0,100.0,"Zdanie lub wyrażenie, które nic nie wnosi do rozmowy, nie zawiera argumentów i zostało napisane tylko w celu obrazy.","Powinniśmy mówić o wszystkim z zachowaniem godności obydwu stron, nawet jeśli prawda boli najbardziej.",PL,Male,5.0,non-minority,pol,
R_3IQvUNmLYqNoCRF,0.0,99.0,"To mowa nawolująca do eliminacji fizycznej i społecmej mniejszość!ści
Klłamać i zaprzeczać faktom.","Klaskać i zaprzeczać lub przeznaczać fakty
",PL,Female,61.0,minority,pol,
R_3iR0w2T0LLWq0jv,1.0,100.0,"Nawoływanie do czegoś nielegalnego jak np. zabójstwo, kradzież",Nie wolno podawać tajnych informacji militarnych,PL,Male,3.0,minority,pol,
R_3ir2GexyRX62KZm,1.0,100.0,Słowa mające na celu wywołanie nienawisci do danej grupy społecznej,Wolno mówić wszystko ale powinno się być odpowiedzialnym karnie za swoje słowa np. Namawianie do samobójstwa,PL,Male,4.0,non-minority,pol,
R_3iRzbMxaEziP1Wo,1.0,100.0,Nawoływanie do fizycznej krzywdy lub grożenie ewentualnie najgorsze obelgi wobec kogoś przy użyciu najgorszych przekleństw.,Wszystko wolno mowic,PL,Male,12.0,non-minority,pol,
R_3isrYqXIyxE5ZI8,1.0,100.0,Jest to konstrukt społeczny który istnieje po aby cenzurować.,Wszystko musi zostać powiedziane.,PL,Male,7.0,minority,pol,
R_3iUAy7x3lfjkmIX,1.0,100.0,"Uważam, że mowy nienawiści nie da się dokładnie zdefiniować. Dlatego pojęcie to w ogóle nie powinno być używane.",Groźby karalne,PL,Male,29.0,non-minority,pol,
R_3iVIYvWe1UoH75H,1.0,100.0,Wszytsko co jest niezgodne z światopoglądem lewicowej części zachodniego społeczeństwa,"Bezpośrednie namawianie do krzywdy, obraza uczuć religijnych",PL,Male,4.0,non-minority,pol,
R_3iy8rFl5zruCh7o,1.0,100.0,"Dla mnie jako mowę nienawiści można zaliczyć ekstremalne przykłady nawołujące do ludobójstwa, obrażające całe grupy społeczne lub przesadnie obrzucające inwektywami jedną lub kilka osób. Często również łączy się z niecenzuralnym sposobem wypowiedzi.",Granicę postawiłbym w okolicy gróźb karalnych i podżegania do zabójstwa - takie wypowiedzi są karalne zarówno w prawdziwym życiu jak i w internecie.,PL,Male,7.0,non-minority,pol,
R_3IYJSd6tCi3oHCv,1.0,100.0,Wszystko co obraźliwe które jest bez powodu,Wolność człowieka kończy się tam gdzie zaczyna drugiego - nie wolno wtykać nosa nie w swoje sprawy,PL,Female,10.0,minority,pol,
R_3IYm2OzcClcRM3Z,1.0,100.0,Osobiście zdefiniowałabym 'mowę nienawiści' jako odmawianie godności drugiemu człowiekowi z jakiegokolwiek powodu.,"Pseudonaukowych teorii, nawoływania do przemocy w jakiejkolwiek formie, wyzwisk odnoszących się do czyjegoś wyglądu, narodowości, orientacji itp.",PL,Female,3.0,minority,pol,
R_3iyTB8Wj6yJKEZN,1.0,100.0,"Mowa nienawiści - Sytuacja, w której użytkownik (Najczęściej lewak) obraża ludzi oraz ich poglądy. Często również sam jest hipokrytą.","Nie wolno mówić rzeczy typu ""mężczyźni są niepotrzebni"", ""Trzeba zezwolić na małżeństwa lgbt""",PL,Male,5.0,non-minority,pol,
R_3J1TxM3cUzg0Odl,1.0,100.0,Obraza wraz z życzeniem śmierci,O zamachach terrorystycznych,PL,Male,3.0,non-minority,pol,
R_3j27PP4yTWnc60A,1.0,100.0,"Jest to sformuowanie, które sugeruje, że autor chciałby, by adresata spotkało coś nieprzyjemnego najlepiej za coś, co nie jest kwestią wyboru tego adresata, jak kolor skóry, pochodzenie, ale również za przekonania.","Że Netflix jest fajny. ;) Nie powinno być cenzury, ale konsekwencje za publiczny lincz osób za ich płeć czy kolor skóry powinny istnieć. Taki lincz może prowadzić do samobójstwa adresata tych wypowiedzi.",PL,Other,18.0,minority,pol,
R_3j2sbGP0OQFNpK2,1.0,100.0,Polityczny bełkot dla głupiej masy.,Można mówić wszystko co się chce.,PL,Male,10.0,non-minority,pol,
R_3J5eg206HqrZ250,1.0,100.0,"Treści bezpośrednio i konkretnie uderzajace w drugą osobę. W większości przypadków zapewne podpadające pod jakiś przepis prawa karnego, dotyczący gróźb itd. Pisanie głupot motywowanych różnicami w poglądach, ale nie celowane w konkretnych ludzi średnio się łapie.","Jeżeli coś jest nielegalne w danym kraju (przyjmując, że mówimy o krajach gdzie istnieją szerokie wolności osobiste), to prawdopodobnie nie powinno być obecne w mediach społecznościowych.",PL,Male,8.0,non-minority,pol,
R_3J5fPpno8khR9GZ,1.0,100.0,Koncept wymyślony przez przewrażliwione osoby dla których jakakolwiek krytyka ich poglądów/wartości/religii jest niedopuszczalna.,Nie wolno nawoływać do łamania prawa.,PL,Male,1.0,non-minority,pol,
R_3j6AFMkY3NIuXko,1.0,100.0,"Mowa nienawisci to moim zdaniem poważne (szczere, takie które realnie mogłoby się przerodzić w czyny) nawoływanie do przemocy, segregacji lub gorszego traktowania w sensie przywilejów i praw wobec osób, które reprezentują grupę osób dzielących poglądy, orientację, pochodzenie, rase itd.","Wszystko powinno być dozwolone w kwestii opinii, ponieważ cenzura to szybka droga do manipulacji politycznej i pozbawienia demokracji. Ludzie powinni ponosić konsekwencje swoich opini na płaszczyźnie koleżeńskiej, swojego bezpośredniego środowiska lub popularności w zakresie takim w jakim osoby w ich otoczeniu uznają za stosowne. Nie powinno być to regulowane prawnie, ponieważ jest to zbyt niebezpieczne politycznie. Demokracja to nie jest idealny system ale jest to najlepszy system jaki znamy, a bez wolności słowa wolności publikacji demokracja nie może istnieć.",PL,Female,19.0,non-minority,pol,
R_3j6BwCDdimcnB40,1.0,100.0,Gdy ktoś atakuje nas ad personam,Internet jest dla wszystkich- to wolne media,PL,Male,9.0,non-minority,pol,
R_3j6sNZkiXf4z1MI,1.0,100.0,"Wypowiedzi, które nawołują lub zachęcają do krzywdzenia jakichś osób.","Promować ustrojów totalitarnych, zachęcać do popełniania przestępstw.",PL,Male,15.0,minority,pol,
R_3j6unM5FgpQ9SyX,1.0,100.0,"To nie jest przydatne pojęcie. Nie można nikomu zabronić nienawidzić kogokolwiek z jakichkolwiek powodów, nawet głupich. Nienawiść to uczucie a ludzie uczucia po prostu mają, i to że nie będą o tym pisać nie sprawi, że problem nieuzasadnionej nienawiści, czy też nienawiści z ""głupich"" powodów zniknie. Przemoc/nawoływanie do przemocy powinno być czymś co jest monitorowane i zabronione, także przemoc niefizyczna - tj skrajne ad personam, które może krzywdzić ludzi.","Tego co powoduje krzywdę. Niektóre krzywdy są niemożliwe do zmierzenia i to problem (np ekspresja nienawiści do konkretnej osoby czy obrażanie uczuć religijnych), ale niektóre są dość oczywiste - np. udzielanie wprost lub nie wprost porad medycznych bez kwalifikacji lub bez podstaw naukowych.",PL,Male,23.0,non-minority,pol,
R_3j7lw5MxCe88AOo,1.0,100.0,"Obraźliwe określenia w stosunku do innych osób, np. wyzwiska, pomówienia oraz fałszywe informacje, np. to ze niby wśród homoseksualistów jest więcej pedofili niż wśród heteroseksualistów - nie jest to prawda, a bardzo często podawane to jest jako argument w dyskusji o prawach osób homoseksualnych","Fake newsów, wyzwisk",PL,Female,3.0,minority,pol,
R_3j8aFJBUBx7oS96,1.0,100.0,Sztuczne pojęcie mające na celu krępowanie wolności słowa.,"Groźby i ataki personalne skierowane do danej, wskazanej osoby.",PL,Male,17.0,non-minority,pol,
R_3J8ErjagdyPTJ6b,1.0,100.0,"Zestaw słów, który wypowiedziany lub napisany ma na celu wywołanie nienawiści wobec jakiejś grupy ludzi.","Organizowanie, przeprowadzanie lub zachęcanie do działalności przestępczej powinno być zakazane. Uważam, że pozostałe zasady może ustalać sobie medium indywidualnie",PL,Male,17.0,non-minority,pol,
R_3J9Or6b0ELFFHzS,0.0,99.0,"Agresywne atakowanie różnych grup lub osób, używanie wulgarnych wypowiedzi, które świadczą o braku kultury a są pełne pogardy dla innych","Nie wolno obrażać i wyzywać nikogo, nawet jeśli nie zgadza się z cudzą opinią,  to powinni to być napisane w sposób kulturalny. Jeśli ktoś nie potrafi wyrazic opinii tylko atakuje powinien nie mieć takiej możliwości. Można przecież  w sposob kulturalny nie zgadzać się i czymś.",PL,Female,28.0,non-minority,pol,
R_3Jare1gBJbWACEf,1.0,100.0,Mowa nienawiści to formułowanie gróźb wobec indywidualnych osób lub grup.,Grozić indywidualnym osobom.,PL,Male,38.0,non-minority,pol,
R_3JCTs3ZTnVOSGBP,0.0,99.0,"Mowa nienawiści to grożenie innym ludziom, że zostaną zabici lub pobici za sam fakt innego koloru skóry, orientacji czy wyznania.","Nie wolno grozić innym śmiercią, nie wolno namawiać dzieci do zachowań seksualnych czyli ogólnie łamać prawa.",PL,Female,6.0,minority,pol,
R_3jcXI7phnXErnps,1.0,100.0,mowa nienawiści nie istnieje,wszystko wolno,PL,Male,13.0,minority,pol,
R_3jdjEFWlacOslmq,1.0,100.0,Mowę nienawiści można zdefiniować jako chamski i obraźliwy atak na daną osobę/grupę. Niestety w obecnych czasach często mową nienawiści nazywana jest też konstruktywna krytyka i głoszenie niepopularnych poglądów politycznych,"Pomimo dużej wolności słowa często banowane są prawicowe poglądy polityczne (przykład Donlad Trump), oraz konstruktywna krytyka niektórych mniejszości i narodowości",PL,Male,10.0,non-minority,pol,
R_3JdWdUjBkE38kSO,1.0,100.0,życzenie śmierci,wszystko można mówić w mediach społecznościowych,PL,Male,48.0,minority,pol,
R_3JkqyByqmrREKmN,1.0,100.0,"Bezpodstawne, wulgarne, pozbawione kontekstu groźby/obelgi","Bezpodstawnych obelg i gróźb bez kontekstu (Kontekst potrafi wiele zmienić, a nie ma obowiązku wkładać wysiłku, by każdy potencjalny odbiorca wiadomości rozumiał kontekst)",PL,Male,8.0,non-minority,pol,
R_3Jl18WQdIVh5c8C,0.0,99.0,Jest to wyrażanie swojej opinii w sposób obraźliwy wobec osób o innym światopoglądzie.,Nie wolno obrażać innych ze względu na wszelkiego rodzaju inność oraz zachęcać do ryzykownych zachowań zagrażających zdrowiu lub życiu.,PL,Female,5.0,non-minority,pol,
R_3Jl1pJSi2SMh2sz,1.0,100.0,Komunikaty degradujące inne osoby lub sprawiajace że czują się zagrożone,Groźby personalne,PL,Male,8.0,non-minority,pol,
R_3JmcOgq6B7QrKa9,1.0,100.0,"Jako wzywającą do przemocy, ale też odhumanizowującą jakąś konkretną grupę, przede wszystkim - nieuprzywilejowaną, zagrożoną dyskryminacją","Nie wolno nigdy wzywać do przemocy, nawet w formie sugestii lub „żartu”, odhumanizowywać żadnej grupy, używać wulgarnych określeń w stosunku do konkretnej osoby lub grup. Nie można też traktować swoich rozmówców obraźliwie - ale jeden post nie może być powodem do usunięcia kogoś z portalu",PL,Female,33.0,non-minority,pol,
R_3JnrQqEjoV6HkXg,1.0,100.0,Głupoty które ludzie powtarzają bo zakopali się w swoich poglądach bez szansy na krytykę lub refleksje.,Nie powinno się atakować ludzi. Niezależnie czy personalnie czy grupowo.,PL,Female,12.0,minority,pol,
R_3JrY8dkX4VAgiAf,1.0,100.0,"Słowa nawołujące do aktywnych działań na szkodę innych ludzi, dla przykładu ""śmierć ..."", ""wysiedlić ..."" itd.","W mediach społecznościowych nie powinno być cenzury wypowiedzi, osobiście uważam że negatywne reakcje na nienawistne wypowiedzi w Internecie są wystarczającą formą samokontroli.",PL,Male,7.0,non-minority,pol,
R_3jU8SNjKY988eob,1.0,100.0,Są to słowa które powodują dyskomfort innych ludzi.,"Nie wolno obrażać,pozbawiac godności innych ludzi,używać nieparlamentarnych słów w stosunku do kogokolwiek, narzucać własnych opinii innym.",PL,Female,56.0,non-minority,pol,
R_3jUvQjFbITmCPGc,1.0,100.0,nawolywanie do przemocy obrazliwe wysmiewanie pogladow innych,nienawisc,PL,Female,22.0,non-minority,pol,
R_3jVfnXMLLsdk49K,1.0,100.0,Nie wiem,"Można powiedzieć wszystko, to ludzie powinni nauczyć się reagować na to. Albo powinni umieć zająć się swoimi sprawami, albo po prostu wypowiedzieć się negatywnie o danej opinii i tyle, ale nie należy usuwać takich treści, ludzie powinni nauczyć się sceptycyzmu.",PL,Male,4.0,non-minority,pol,
R_3JzrWAacrVLIhUv,1.0,100.0,"Mowa nienawiści jest wtedy gdy ktoś celowo i świadomie obraża drugą osobę, źle życzy tej osobie, dykredytuje ją i namawia innych do tego by też tej osoby nie lubili a czasem nawet by inni robili tej znienawidzonej osobie krzywdę",Nie wolno życzyć źle innym ludziom i namawiać do tego by inni też im źle życzyli nie wolno namawiać do niszczenia mienia publicznego czy prywatnego,PL,Male,13.0,minority,pol,
R_3k02rlErbynYbwT,1.0,100.0,Nieuzasadniony hejt,Nie jestem pewna,PL,Other,7.0,non-minority,pol,
R_3k5KHTst82unTcI,1.0,100.0,"Mowa nienawiści wg.mnie to mowa w której nawołuje się do nielubienia, nienawiści jakiejś grupy społecznej -czy to ciemnoskórych, czy osób o innej orientacji seksualnej czy emigrantów, czy osób grubych itd.itp. To taka mowa w której się ich wyśmiewa, żartuje z nich, odmawia podstawowych praw należnych każdemu człowiekowi.","Nie powinno się nikogo obrażać, wyśmiewać.",PL,Female,27.0,non-minority,pol,
R_3k6pJ0u86ogKOun,1.0,100.0,"Mowa nienawiści - polega na używaniu języka w celu rozbudzenia, rozpowszechniania czy usprawiedliwiania nienawiści i dyskryminacji, jak również przemocy wobec konkretnych osób, grup osób,... 
(oficjalna definicja rady Europy)
Tak długo jak nie nawołuje do do czynów (""mam nadzieję że ktoś ci przywali""), powinno być akceptowalne jako krytyka potrzebna w każdej dyskusji. Nawet jeśli ktoś używał niewygodnych słów to usuwając jego wypowiedź okłamujemy siebie i wszystkich naokoło że takich zachowań nie ma. Edukacja społeczeństwa powinna zastąpić większość cenzury.","Pod cenzurę powinno podlegać:
- wszelkie treści drastyczne lub nawołujące do takich czynów 
- opisujące zdarzenia drastyczne (chyba że czytelnik z własnej woli chce takie treści przeglądać, np. opis wypadku samochodowego lub doniesienia z wojny)
- szeroko pojętą pornografia

Mój przykład:
Moim zdaniem cały ruch body positive jest szkodliwy dla nie wyedukowanego czytelnika. Promowanie chorób jako coś normalnego większość osób wyśmieje, ale ale jest coraz szersze grono osób wspierających taki styl życia. Zamiast cenzurować takie treści, edukacja przyniosła by lepszy efekt.
Nieważne czy to przykład otyłości czy ""polska dla Polaków"" każdy problem rozwiąże edukacja",PL,Male,4.0,non-minority,pol,
R_3k6XrVJedY9gOv9,1.0,100.0,"Mowę zawierającą agresywny wydźwięk i język, posiadającą efekt domina - sprawiającej, że więcej ludzi wypowiada obraźliwe i szkodliwe treści.",Nie powinno się dzielić poglądami w sposób manipulujący i obraźliwy.,PL,Female,4.0,minority,pol,
R_3kAKoClrUCW1ljD,0.0,99.0,"Mowa nienawiści to treści które są aktywnie niebezpieczne dla człowieka który je odbiera. Przemówienia jak te wygłaszane przez Adolfa Hitlera w latach 1933-1939. Z drugiej strony, mowa zwykle obraźliwa, wulgarna i nieczuła nie musi być od razu nienawistna","Myślę że w idealnym świecie każdy po prostu zachowałby kulturę. Skoro jednak w nim nie żyjemy, wolność słowa jest kluczowa do zachowania suwerenności obywatelskiej. Jeżeli uważamy suwerenność obywatelską i kontrakt społeczny za podstawy, żden organ władzy państwowej, ani tymbardziej prywatny nie powinien mieć uprawnień do cenzury - jest to tendencja po prostu niebezpieczna",PL,Male,3.0,non-minority,pol,
R_3KDWAp6L1adR48I,1.0,100.0,"Jest to mowa zawierająca groźby karalne, tyle.","Groźb karalnych, treści rasistowskich i skrajnych (komunizm, nazizm)",PL,Male,5.0,non-minority,pol,
R_3kFDA04KhPsjcbQ,1.0,100.0,Obraźliwe słowa pod adresem innych osób,Nie wolno nikogo dyskryminować,PL,Female,28.0,non-minority,pol,
R_3kFdCoxY5AUJoWc,1.0,100.0,"Mowa nienawiści to walka z mową nienawiści. Ludzie powinni mieć prawo do swobodnej wypowiedzi - to prawo do bycia wolnym. Jedynie niewolnicy nie mają takiego prawa i muszą się podporządkować tej władzy, która od nich wymaga odrzucenia wolności na rzecz podporządkowania się czemuś, czemu często się brzydzą - a to już jest zniewolenie.",Tylko przeklinać i grozić.,PL,Male,41.0,minority,pol,
R_3KHCijwFCvBp3vu,1.0,100.0,nie ma czegoś takiego jak mowa nienawiści - termin jest zbyt szeroki i zbyt wąski jednocześnie - można do niego zaliczyć wszystko albo nic,spersonalizowane realne groźby,PL,Male,4.0,non-minority,pol,
R_3KI3ACWXumLNknF,1.0,100.0,"Kaźda wypowiedź lub inny przekaz, który ma na celu ( jest celowy nie przypadkowy) obrażenie drugiej osoby lub grupy społecznej.","Nawoływać do krzywdzenia drugiej osoby.
Groźby w kierunku drugiej osoby.
Obsługi rzucane w kierunku osoby lub miejszości.
Tworzenie fałszywych newsów, które będą wszczynać mowę nienawiści.",PL,Female,29.0,non-minority,pol,
R_3KISTbMis47hiBq,1.0,100.0,"Bezpośrednie nawoływanie do przemocy psychicznej, bądź fizycznej",Treści mające na celu sprowokować społeczność do mowy nienawiści. Treści stricte zawierające mowę nienawiści,PL,Male,3.0,non-minority,pol,
R_3kjO5OMmzZ5jZj7,1.0,100.0,Mowa która ma na celu skrzywdzić lub obrazić ludzi. Nienawiść do nich słowna.,"Nie można mówić rzeczy na tle religijnym, rasowym, orientacji seksualnej. Nie można obrażać ludzi za coś, kim są. Za to co już mówią, można wyrazić swoją opinię na ten temat ale NIE WOLNO obrażać.",PL,Female,4.0,non-minority,pol,
R_3KK2BHn3MEwVWkH,1.0,100.0,Wyolbrzymianie znaczenia mediów społecznościowych i hiperbolizacja przyjmowanej krytyki,"Wierzę w wolność absolutną, moim zdaniem żaden rodzaj ani forma oraz temat konwersacji nie powinien być zakazany. 
Przecież w założeniach media społecznościowe powstały jako miejsce do wyrażania własnych opinii, dopiero po jakimś czasie ten przekaz stracił na znaczeniu na rzecz agendy ochrony użytkowników przed szkodliwymi treściami, co brzmi głupio z założeń",PL,Male,8.0,minority,pol,
R_3kMoSAWCqLUa2kA,0.0,99.0,"Mowa nienawiści wg mnie to szczucie i nawoływanie do wyrządzenia innym krzywdy, podchodzące pod groźby karalne. Także prześladowanie","Nie wolno mówić tego, czego zakazuje regulamin danej platformy bo to grozi banem. Czego jeszcze? Nie wolno podżegać do wyrządzenia krzywdy innym osobom, nie wolno też doxxować - choć jak pokazuje przykład Muska na Twitterze, to raczej 'nie powinno się' zamiast 'nie można'",PL,Male,11.0,non-minority,pol,
R_3KMY2zT130VBkDI,0.0,99.0,"Nawoływanie do krzywdzenia, dyskryminacji lub używania wyjątkowo krzywdzącego języka niosącego bardzo negatywne konotacje.","Że życzy się komuś śmierci, wyzwisk o wydźwięku typowo rasistowskim, homofobicznym itd., a nawet własnej opinii jeśli jest ona bardzo krzywdząca.",PL,Female,3.0,non-minority,pol,
