ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_3EKfLW0vztMutcH,1.0,100.0,Kişisel hak ve özgürlükleri tehdit eden her sey belirli bur topluluğu taciz eden her sey nefret soylemidir,Pedofili nefret söylemi inanclara saygısızlık yapılmamalı,TR,Male,20.0,non-minority,tur,
R_3EL2u5hxaUG3jmM,1.0,100.0,Konu hakkinda kin ve kufur saldirganlik .,"Aşiri cinsellik ,cocuk tacizi  aşırıya kacan toplumu tahrik eden konular",TR,Female,43.0,non-minority,tur,
R_3eqpJQ0tdZIJRt6,1.0,100.0,Şahsa veya gruba yönelik saldırı.,Terör ve diğer insanlara zarar verici diğer şeyleri özendirici her şey yasaklanmalı.,TR,Female,3.0,non-minority,tur,
R_3ESHOKkv92rKGaO,0.0,99.0,Nefret söylemlerinin iyi olmadığı kaantindeyim insanları birbirinden uzaklaştırdığı ve yozlaştırıcı olduğu ve özellikle siyasî partiler ve sanatçı ların nefret söylemlerinden kaçınmaları gerektiğini düşünüyorum.,Sosyal medya nefret söylemlerini kısıtlamalı,TR,Female,32.0,non-minority,tur,
R_3ESy5sXVU33XsvE,1.0,100.0,Nefret söylemi güzel değil,Hakarete izin verilmemeli,TR,Female,48.0,non-minority,tur,
R_3ETka6SOddb4nrp,1.0,100.0,"Nefret söylemi,sadece dini inanç ve ırkçılığa karşı olandir","Ahlaksızlık, Eşcinsel yaşam şekill
erini empoze etmek.",TR,Male,36.0,non-minority,tur,
R_3ewCxpB5xx16Szj,1.0,100.0,"Diğer insanları aynı kişi &grup yada olaya karşı olarak biraraya toplayıp eyleme dönük harekete geçirmeye teşebbüs etmek ,hedef göstermek kifur","Küfür,taciz in her türlüsü,hakaret, şiddete sevk eden söylemler",TR,Female,41.0,non-minority,tur,
R_3ewribydsQKtueF,1.0,100.0,Ciddi bir güvensizlik hissetmeme sebep olacak tehdit içeriği.,Can ve mal güvenliği konusunda güvensizlik hissettirecek tehditlere izin verilmemeli.,TR,Female,11.0,non-minority,tur,
R_3EXZXE1fgnY3PwF,1.0,100.0,Karşı tarafı aşağılayıcı incitici her türlü söylem ve eylemi kapsayabilir,Hakaret-küfür-tehdit yasak olmalı,TR,Male,46.0,non-minority,tur,
R_3FIEhwMBcNhRZpz,1.0,100.0,İnsanlık suçu olarak goruyorum,Toplumu bölmeye yol açabilecek fikirlere müsadere edilmrmeli,TR,Male,58.0,non-minority,tur,
R_3flf7aDzvRwtvYN,1.0,100.0,"Kişi , grup veya azınlığın güvenliğinin tehdit edilmesini veya bu konuda eyleme geçilmesinin teşvik edilmesi.","İnsanların hayatlarını veya güvenliklerini  tehlikeye sokacak eylemlere teşvik, çocukların korkutulması, uyuşturucu vs. gibi madde kullanımına özendirme.",TR,Female,44.0,non-minority,tur,
R_3fSGFyKdx5P16Ni,0.0,99.0,Karşısındakieri düşman belle erek söylenen her söz,Hakaretlere iftiralara yalakalığs,TR,Male,47.0,non-minority,tur,
R_3FUqJTTixTSPurm,1.0,100.0,Hakaret,Hakaret,TR,Female,10.0,non-minority,tur,
R_3fuzAOIcWsTRk2n,1.0,100.0,"Birey, topluluk, inanç ve başka bir kişi ya da toplulukların özgürlüğüne zarar verici, hakaret edici, küçük düşürücü, eleştirel maske altında tehdit edici söylem ya da tutum.","Birey, topluluk, inanç ve başka bir kişi ya da toplulukların özgürlüğüne zarar verici, hakaret edici, küçük düşürücü, eleştirel maske altında tehdit edici söylem ya da tutum gerçekleşmemeli.",TR,Female,17.0,minority,tur,
R_3fZTks3oKxFqABK,1.0,100.0,"Irk,din,felsefi inanç,cinsiyet sahibi kişilere yönelik şiddet de içeren onların temel hak ve özgürlüklerini yok etmeye yönelik söylemler nefret söylemidir.",Fikir ve düşünce ile bunu yayma hürriyetini ihlal etmeden hakaret içermeyen söylemlere dokunulmamalıdır.Eleştiri sayılacak fikir ve düşüncelere hoşgörü ile yaklaşılmalıdır.,TR,Male,59.0,non-minority,tur,
R_3g0e4t56HeFWCGT,1.0,100.0,"Senden ve fikirlerinden nefret ediyorum; diyen kişi ve kişiler, ayrıca, dolaylı yoldan açık veyahut kapalı nasıl olursa olsun, nefret söylemi, saldırganlık, içeren her türlü söz fiil eylem içerisinde olan kişilerdir.","Her türlü küfür ve hakaret içeren, çıplaklığı yaymaya çalışan, namussuzluk yapan, kendi karısını videoya çekip, yayınlayan, kim olursa olsun izin verilmemeli ve her alanda mücadele edilmeli.",TR,Male,13.0,non-minority,tur,
R_3G1fx1LfpsXLRw2,1.0,100.0,"Eleştriden çıkarak karşı tarafa dil, din, ırk ve ailevi değerlerine hakaret etmek.","Sosyal medyada sadece ölüm tehtidi, açık bir şekilde sapkınlık yapanlar, terörist gruplarını destekleyenler, açıkca ırkçılık yapanlara izin verilmemeli. Kısacası sokaktan geçen birine söylenebilen cümleler herkese söylenebilmeli",TR,Male,9.0,non-minority,tur,
R_3GiUJb2jqv6m1rr,1.0,100.0,Başkalarının fikirlerini nefret söylemiyle salt subjektif yıkıcı bağlamda eleştiri sınırlarının çok ötesinde saldırgan tutumla fikir beyan etmeleridir,Objektif tarafsiz ve nesnel fikirler içerikler paylaşılması. Saygı ve Sevgi Çerçevesinde bireyler fikirlerini nefret söylemi dışında eleştiri sınırları içerisinde yorum yapma sohbet edebilme hakkına sahiptir ...,TR,Male,30.0,minority,tur,
R_3Gk5denonAWFM4x,1.0,100.0,Hakaret ve/veya karşısındakini bilerek incitmeye çalışmak.,Hükümete hakaret. Insanların fikirlerine saygısızlık ya da saldırı. Irkçılık ve antiteizm kesinlikle kaldırılmalı.,TR,Male,4.0,minority,tur,
R_3gN41WR0BYGzZUx,1.0,100.0,"Düşmanca,arar verici"," İnsanın gelişim düzeyinin sosyal medya kullanmak için yeterli olmadığını düşünüyorum. Sosyal medya kullanımını izne ve yeterliğe sahip olunduktan sonra kullanılması daha doğru. İnsanlara ciddi zararlar verilmesi söz konusu. Araç kullanmak için nasıl eğitimve belge gerekliyse sosyal medya kullanmak ta benzer mantık  yapıda kısıtlara tabi olmalı Çok acımasızca görünebilir fakat bundan dolayı çok zarar gören insanlar var.Sosyal medya gökten gelmedi. Bunu icat eden ve geliştiren ,sahibi olan insanlar var. Onlar bu işlerden sorumlu olmalı. Araba üreten üretici nasıl teknik yeterlik veriyorsa bunu üretenlerinde bu önlemleri alabiliyor olması ve sorumlu tutulmaları gerekir.Ayrıcasosyal medyanın bir bedeli olmalı.Bedava olursa kimse onun değerinin farkına varamaz.Harcanır  yok olur gider.",TR,Male,46.0,non-minority,tur,
R_3gSjlHExUsaJ0UJ,1.0,100.0,Kadını objeleştirmek tacize uğramasını hakettiğini savunmak. Farklılıkları kabul etmeyip insanları kendi kalıplarına sokarak hakaret etmek,"1) Kadına/erkeğe toplum baskısı sonucu atanmış rolleri dayatılması ve bunlar üzerinden zorbalık yapılmasına
2) Kişilerin inanmadığı dinlere ve görüşlere nefret söylemi şeklinde atıfta bulunulmasına",TR,Female,4.0,minority,tur,
R_3gTWh2qKZ4bJPao,1.0,100.0,Aşağılayıcı sözler.,"Ayrımcı, saygısız insanlara yer verilmemeli.",TR,Female,35.0,non-minority,tur,
R_3h0Clbkf5U55aee,1.0,100.0,"kişiyi ya da belli bir grubu, topluluğu açık şekilde rencide etme, topluluk önünde küçük düşürme amacı güden, affedilemez ya da mağdur görülemez düşünceler ifadeler bütünüdür.","İnsanların gün içinde bir platformda şahsi olarak duyduğunda, gördüğünde ya da okuduğunda o günün devamında kendini ya da ait olduğu belli bir grubu adına kötü ve dışlanmış hissettirecek, kendini veya çevresini fazlalık ve sevilmeye layık değilmiş gibi hissettirebilecek her türlü söylem ve gönderi türleri yasaklanmalı.",TR,Female,8.0,minority,tur,
R_3HBJMQBGuQn9J4h,1.0,100.0,Tüm aşırı Radikal fikirler düşünceler ve inançlar,"Radikal din tarikatları ve onların savunucusu kişiler,  Din ile siyaseti birbiriyle birleştirerek propaganda yapanlar, Radikal cinsiyetçi kişi ve gruplar, Görünüşte iyi gibi görünen fakat arka planda sinsi ve şeytani bir planın parçası olan küresel şirketlerin toplumlara empoze etmeye çalıştıkları içerik ve düşünceler.",TR,Male,27.0,non-minority,tur,
R_3hGaK1BCD7cGOAl,1.0,100.0,Eğitimsiz kişilerin tüm söylemleri Nefret içerikli,Tehdit ve nefret söylemlerine izin verilmemeli,TR,Male,39.0,non-minority,tur,
R_3HGHxwa98VCCMn3,1.0,100.0,Bir tanimim yok,Herşey söylenmeli,TR,Male,35.0,non-minority,tur,
R_3HowGiotfGNbSyx,1.0,100.0,Kişiyi kurumu inancı yada topluluğu yok saymak otekilestirmek varlık yada dusuncellerini silmeye calısmaya toplumda deger siz kılmaya yonelik herturlu soylem yada davranıs,İnsanların dini inancsal cinsel yonelimleri ile yada siyasi fikirleri ile ugraaılmasına son verilmeli,TR,Female,31.0,minority,tur,
R_3HozvTcERl2zbxj,1.0,100.0,Kişinin sağlığına direk tehtid oluşturan unsurlar.,Fiziksel şiddete zemin oluşturmayacak herhangi bir fikir söylenebilmeli.,TR,Male,27.0,minority,tur,
R_3HtdMwTlAzHuAe8,1.0,100.0,Nefret söylemi:  bir insanın yada insanlarin  birileri yada bir konu için ters düştükleri şeyler için zitlasmalari.siddetli derecede karşı taraf için iyi şeyler düşünmeleri.,Kibarca rencide etmeden yanlış olduğunu anlatmaya çalışmaktır.,TR,Female,48.0,,tur,
R_3htoxaeLoG0RTlF,1.0,100.0,Rahatsız edici,Küfür,TR,Male,63.0,non-minority,tur,
R_3HtU8AkH4JGwkU1,1.0,100.0,Ötekini reddetme,Ötekine karşı kışkırtmaya,TR,Female,51.0,minority,tur,
R_3HuxVruzZvjjgBd,1.0,100.0,Kişisel olarak nefret söylemi düşünce özgürlüğümüzü  veya devletin bize sunduğu haklarımızı kısıtlayan söylemlerdir.,,TR,Female,3.0,minority,tur,
R_3HZJ7p9aDCNvFNG,1.0,100.0,"Aşağılayıcı ve küçümseyici konuşma, hakaret ve tehditkâr",Hakaret ve tehdit,TR,Female,8.0,minority,tur,
R_3I4OhtyDKCZuYf9,1.0,100.0,"Karşı fikrin sahibini kıracak, üzecek ve hatta içinde nefret büyütmesine sebep olacak, aşağılık söylemler, buna rağmen bir sorumluluk hissetmeyecek derecede nefret taşıyan görüşler.","Fikirler özgürce söylenmeli ama aşağılamadan, küfretmeden, saptırmadan, bilinçli bir şekilde yanıltmadan söylenmeli. Hayatı boyunca bir baltaya sap olamamış, kendini hiç geliştirmemiş, vatana millete, tüm toplumlara ve hatta dünyaya bi faydası olmayan kişiliksizlerin, zerre kadar değer  ve gerçeklik taşımayan yazı ve söylemlerine izin verilmemeli.",TR,Male,38.0,non-minority,tur,
R_3IaTDigdwK8krvJ,1.0,100.0,"__ insanlığa karşı bilhassa güçsüzlere karşı söylemler ve eylemler

__ iktidar kanadının muhalefete karşı söylemi. (Zillet ittifakı & Amerika uşağı gibi)
","__ nefret söyleminin övgü dolu sözlerle söylenmesi,

__",TR,Male,42.0,non-minority,tur,
R_3iEAHOJ61PkHAHe,1.0,100.0,"Adaletsizlik, inancın siyasete meze yapilmasi",Yasaklamalar yasak olmali,TR,Male,45.0,minority,tur,
R_3iP73crIwFxCywm,1.0,100.0,Küfür ve hakaret,Din dil ırk ayrımı yapılmamalı,TR,Male,24.0,minority,tur,
R_3ipOla9qg6dX9yQ,1.0,100.0,"Küfür veya hakaret ediyorsa, bir kişiyi veya grubu fazlasıyla rahatsız edicek birşeyse, düşünceyi belirtmekten çok saldırganlığı amaçlıyorsa nefret söylemidir",Düşünce paylaşmaktansa birisine yada birilerine saldırmayı amaçlayan yazılar söylenmemeli ama bununda bir derecesi var kişi saygılı olmalı ve insanları rahatsız etmemeli,TR,Male,3.0,minority,tur,
R_3ipTUGJrb2oK2LF,1.0,100.0,Abartilan bir şey.,Hiçbir düşünce yasaklanmayi ve sansürlenmeyi hak etmez. Çok korkunç bir ifadeyse ve şüphe getiren bir şey ise duruma en fazla kendi ülkesinin adalet sistemi devreye girer.,TR,Female,3.0,non-minority,tur,
R_3iQkamDle1Kbrxa,1.0,100.0,"Hakaret, argo ve gurur kırıcı yorumlar",,TR,Female,14.0,non-minority,tur,
R_3j1BmRkUy6dcqrK,0.0,99.0,Hakaret eden ya da kişinin veya o düşünceye sahip olan kişilerin kendisini kötü eksik ya da dışlanmış gibi düşüncelere kapılabileceği her türlü söylem,Irkçılık açık hakaretler direkt men edilmeli,TR,Female,3.0,non-minority,tur,
R_3J3IkbhYTlffKIm,1.0,100.0,Saldırgan tavurları bence hepimiz biliyoruz tehtit hakaret içeren kelimeler bence,Herkes birbirine saygılı doğaya hayvanlara insanlara kısacası canlılara karşı saygılı bir şekilde davranıp paylaşım yapmalı hakaret içeren yorum veya konuşmalarda ban sistemi ve belirli bir limiti olmalı,TR,Female,3.0,non-minority,tur,
R_3j743KTVEMtJ9cy,1.0,100.0,Şiddet ve taciz dolu söylemler,"Şiddete, cinselliğe, taşkınlığa",TR,Female,31.0,non-minority,tur,
R_3JdQcza8d24nSoE,1.0,100.0,"Dil, din, ırk, cinsiyet ayrımını hayatının önceliği olarak benimseyip kendisi dışındaki tüm insanları bu kriterlere göre değerlendirerek sınıflandırmak ve kendisi gibi olmayanı ""cezalandırılması gereken"" diye yaftalamak.",Canlı cansız tüm varlıkların mevcudiyetine zarar verebilecek her türlü ifade ve telkin.,TR,Female,44.0,non-minority,tur,
R_3JFBoInf4zDsckg,1.0,100.0,Karşı tarafa (bir bölgede dahi olsa) insanca yaşam hakkı vermeyen söylemler nefret söylemidir,"Ağır küfür, gerçekleştirilebilir tehdit
Din, dil, ırk, siyasi görüş temelli tahrik edici cümleler",TR,Male,35.0,minority,tur,
R_3Jfn8tT28AhWkmS,1.0,100.0,"Nefret söylemi aslında kişinin fikirlerine uymadığı için, karşıdaki kişinin düşündüklerine saygı duymadığı anda ortaya çıkar. Herkese göre değişebilir tabiki bu.","Siyasette, günlük olarak yaşanan olaylarda, belkide kutsal değerlerimizde, mesleklerimizde bazı eleştirel konuşmalar tabiki olabilir fakat insanların özeline kadar giren küfürlü ve aşağılayıcı konuşmalar tamamen yasaklanmalı. Bazı insanlar sevmeyebilir fakat saygı duymak zorundadır.",TR,Female,4.0,non-minority,tur,
R_3JIt54xIiV7smi7,1.0,100.0,nefret soylemi karsi kisiye her turlu kotu soz soylemidir fakat cogunlukla cezalandirilmasi gereksizdir cunku sosyal medya bu kisi direk engelleyebilir yada takmayabilir,tehditler ve azinliklara karsi olum tehditleri soylenmemeli,TR,Male,5.0,non-minority,tur,
R_3JJKY84JEoltnfU,1.0,100.0,İnsanı kendi menfaatleri uğruna yanlış yönlendirmek.,Fikrini söylerken kasıtlı olarak bilinen doğruyu çarpıtıp insanların kandırılmasına izin verilmemeli.,TR,Male,62.0,non-minority,tur,
R_3JLBsQ1vR2gH3IO,0.0,99.0,"Hakaret'tehdit ,kufur ve siyasal dusunceye baski insani asaliyann soylemler",Tehdit ve siyasal dusunceye baski yapilmamamali,TR,Female,45.0,non-minority,tur,
R_3JLynO3CDdgadWD,1.0,100.0,Karşısındaki kişilerin değerlerine hakaret etmek,Sağ görüş kaynaklı hakaretler tehditler ve baskı altına alma çabaları,TR,Male,26.0,minority,tur,
R_3JtqGlqEnuI7CYA,1.0,100.0,Planlı işgale karşı olmak nefret söylemi değildir.,Irkçılık söylemleri doğru geğil,TR,Male,47.0,non-minority,tur,
R_3k1DT2hB9NSbM2h,1.0,100.0,Kötü ve ifade özgürlüğünü kısıtlayan bir hareket,"Dil ,gün,ırk ayrımı yapilmamalı",TR,Female,5.0,non-minority,tur,
R_3k5uUpWQWw0j4bO,1.0,100.0,İnsanları tahrik eden ve hakarete varan söylemler nefret soylemidir,"Kişilerin kutsal, saygın,değer verdiği hiç bir olguya hakaret ve aşağılama yapılamaz",TR,Male,52.0,non-minority,tur,
R_3k80p4fSVNVFs50,0.0,99.0,Kişi veya grupları hedef alan negatif sözler.,"Küfür, hakaret, aşağalama ,yalan gibi.",TR,Female,52.0,non-minority,tur,
R_3kh1b5yPklpw0fK,1.0,100.0,"Karşı Tarafa Hakaret gibi Yada Sevmemeğin Daha ilerisinde Olan Nefret, Nefret söylemi ise BENCE Bunu karşı tarafa kırıcı bir şekilde Dile getirmek",,TR,Female,7.0,non-minority,tur,
R_3kInAfIPRcES0W2,1.0,100.0,"Kişinin fikrine, görünüşüne, dinine, ırkına vb. aşağılayıcı ya da tehditâr bir şekilde argo ya da argo kullanmadan söyledikleri.",Kişiye yönelik küfür ve hakaret.,TR,Female,6.0,non-minority,tur,
R_3kjBdhmxlbUmdWh,0.0,99.0,"Küfür,hakaret,aşağılama,maddi ve makamca aşağılama,bilgi açısından aşağılama.","Küfür,hakaret,aşağılama,maddi ve makamca aşağılama,bilgi açısından aşağılama,tehdit vs...",TR,Male,50.0,non-minority,tur,
R_3KJhwYvEgykMtfd,1.0,100.0,"Cevap,normal konuşma ortamında kabul edilebilir düzeyde olmalı,ilk konuşanın kişiliğine doğrudan /dolaylı hakaret,tehdit içermemeli.Y","Hakaret,tehdit,şantaj ve cezai sorumluluk gerektiren söylemler olmamalı.Aslında yüz yüze görüşmediğiniz kişiler ile hiçbir şekilde bu tarz dialoglara girilmemeli.Saygılarımla",TR,Male,50.0,non-minority,tur,
R_3kjKw12442JGisx,1.0,100.0,"Şahsa hakaret, bir ideolojiye ve onu benimseyenlere karşı hakaret ve aşağılama içerikli yazılar.",Nefret söylemi içermeyen kişiyi veya inandıklarını aşağılamayan ama onun dışında düşüncenin özgürce ifade edildiği içerikler.,TR,Female,4.0,minority,tur,
R_3KJSEpMiyS8Sc43,1.0,100.0,Farkli gorusun bir parcasi,"Tehdit olmamali.
Ve Ataturk ve silah arkadalarina hakaret olmamali.ve siginmacilar bize laf yetistirmemeli.",TR,Female,26.0,non-minority,tur,
R_3kO1iigbvIuAz5T,1.0,100.0,,Kişinin özel hayatına dair söylemlere izin verilmemeli adı üstünde özel kimseyi ilgilendirmez,TR,Female,46.0,non-minority,tur,
R_3KPAZgulH9nfzEl,1.0,100.0,Gereksiz,"Küfür,hakaret,tehdit",TR,Male,32.0,minority,tur,
R_3KrUhvnG7JZKID9,1.0,100.0,"Özellikle bir ırka  bir siyasi görüşe sahip insanları öldürmeye, onları yok etmeye teşvik eden sözler","Öldür, vur, kır, saldır , yok et, linç et , gebert veya aşağılık, gibi sözler yasaklanmalı",TR,Female,39.0,non-minority,tur,
R_3KunN8uq40DvDWn,1.0,100.0,Ölüm tehdidi ve şiddet içerikli görsel paylaşımı,İnsan ve canlıya zarar görselleri ve tehdit hariç her şeye izin verilmeli ve muhataplardan biri konuyu yargıya taşımadığı müddetçe ne sosyal medya platformy ne de hükümet karışmamalı,TR,Female,17.0,minority,tur,
R_3kvSXt5QZ4oX9hG,1.0,100.0,"hakaret, bir görüşü düşünmeden tamamen düşmanca yanıtlamak",şiddet ve tehdit içeren konuşmalara izin verilmemeli,TR,Female,3.0,non-minority,tur,
R_3kwdvjIBCeVUCf6,0.0,99.0,"Tehdit, hakaret, aşağayıcı söz.","Vururum, öldürürüm, havaya uçururum gibiler",TR,Male,47.0,non-minority,tur,
R_3KZLUOOghIVYBEw,1.0,100.0,Küfür,Küfür,TR,Male,30.0,non-minority,tur,
R_3L4RvPOhbcfnkNy,1.0,100.0,Hakarete varan eleştiriler,Uydurma bilgiler engellenmeli,TR,Female,27.0,minority,tur,
R_3lDlrVRKrFc9vgm,1.0,100.0,Hakaret aşağılama ve zorbalık içeren herşey nefret içerir,"Hakaret , küfür-aşağılama-zorbalık içeren hiç bir söyleme izin verilmemeli bunun içinde şikayet butonunun diğer insanlar tarafından kullanılmasıyla ilgili şikayetlerin anında dikkate alınması gerekli .. bazen bariz ağır zorbalık içeren yorumu şikayet ediyorum.. günler sonra aykırı bir durum göremedik diye cevap geliyor.. mesela ben yorum yaptığımda şöyle bi seçenek olsa yorumlarıma cevap verilmesini isteyip istemediğim benim kontrolümde olsa çok daha iyi olur .. yorum yazıyorum gerizekalının biri gelip abuk subuk cevap yazıyor altına o yüzden hiç biyere bişey yaZmak ve kimseyle kavga etmek aptallarla uğraşmak istemiyorum ve aslında özgürlüğün güya sınırsız sanıldığı bi zamanda bir yere bişey yazamaz hale geldik",TR,Female,35.0,non-minority,tur,
R_3lFDx9JzL0GdPt6,1.0,100.0,Belli bir gruba istenmediklerini  sevilmediklerini rahatsızlık verdiklerini hissettiklerecek soylemler,"Faşistin, komünisttir gibi belli bir grubu içine alacak ve düşünceleri yüzünden toplumdan dislanmis hissettirecek söylemler yasaklanmali",TR,Female,6.0,non-minority,tur,
R_3lFTpWB1rla9AUf,1.0,100.0,Başkasının tercihlerini saygıyla karşılayamayıp kendisine direkt olarak bir etkisi olmadığı halde o tercihleri zorla değiştirme konusunda o kişiye zarar verici aksiyon almak üzerine söylemler. Sonunda yapabileceği hiç birşey olmasa da bunun sözle dahi olsa söylenmesi.,"Az evvel kısa videolarda, doğu şiveli bir adamın eşi olduğu düşünülen bir kadına, ""seni kucaklamak istiyorum. Çok kötü bir gün geçirdim, sen benim tek sığınağımsın"" gibi bir takım, nadir ifade ettiğimiz sözler söylediği bir videoyu izledim. Tuhaf alışılmadık gelmesi ile birlikte şunu hissettim: birinin güzel sözler söylemesi seni de bunu yapmaya teşvik ediyor. Annenize seni seviyorum demiyoruz. Gülümsemiyoruz. Bunların hepsi bulaşıcı şeyler. Çok acayip ama medya organlarında böyle görüntüler olmadığı için, tam tersi hep bir kin, düşmanlık, kıskançlık, güvensizlik örneği önümüze konduğu için, kanıksamış şekilde sevgiyi asla erişemeyeceğimiz birşey olarak görüyoruz. Bu bağlamda aslında belki de, özgürlük olarak gördüğüm bir çok hafif söyleme ilişkin yaptığım önceki seçimlerimin çoğu yanlıştı. Olumsuz en küçük davranış bile aslında nefreti yaygınlaştıran bir söylemdir. Seviye olarak düşüktür, önemsemeyebiliriz ancak çok küçük şeyler nefreti yavaş yavaş zaman içinde kanıksatıyor, yaygınlaştırıyor. O nedenle olumsuz hiç bir söyleme izin verilmemeli belki de. Eski dönemlerin küçük ev tadında dizilerinin anlayışını yeniden filizlendirmeli.",TR,Male,33.0,non-minority,tur,
R_3lMom0ttlSx70Y9,1.0,100.0,"Üzen, sinirlendiren, kırıcı vb. mesajlar genellikle nefret söylemidir. Saygı çerçevesini aştığı takdirde (İstisnalar haricinde) her türlü müdahaleye açık olmalıdır.","Dini ve Milli değerlere hakaret suçuna ağır cezalar verilmelidir.
Es geçilebilir türden bir suç değildir.",TR,Male,3.0,non-minority,tur,
R_3lPmozOy8q9QU1U,1.0,100.0,İnsanın onurunu ve gururunu kıracak söylemlerdir.,"İnsanın hayatına etki edecek onu üzecek, gururunu ve özgüvenini kıracak şeyler söylenmemeli.",TR,Female,8.0,non-minority,tur,
R_3lRctDAbDZBrOvf,1.0,100.0,Irkçı cinsiyetçi evrensel ilkeleri etik değerleri aşağılayan söylemler,"Küfür , ırkçı söylem , kadınları aşağılayıcı söylem",TR,Female,30.0,non-minority,tur,
R_3LZlic98tlyZkKJ,1.0,100.0,incitici,incitici,TR,Male,34.0,non-minority,tur,
R_3M0zpbZyrNxMmVY,1.0,100.0,"Karşı bir fikri şiddet eylemlerine hedef gösteren, ötekileştiren söylemler. Bir milletin kutsal değerlerini aşağılayan ve hakaret edeb söylemler.","Pedofili lehine, tecavüz, cinayet lehine söylemler, belli kullanıcı profiline yönelik (çocuklar gibi) sitelerde uygun olmayan söylemler söylenmemelidir.",TR,Female,21.0,non-minority,tur,
R_3m33b5b50xRaNSw,0.0,99.0,"Fikirlerinden, Çıkarlarından, İdeolojik ve Dini görüşlerinden Hoşlanmadığı, kişileri  Aşağılayıcı, Hakaret edici, Tehdit edici, AYRIŞTIRICI ve ÖTEKİLEŞTİRİCİ söylemler NEFRET SÖYLEMİDİR.","Ülkenin ve Milletin Bölünmez Bütünlüğü için. 5.nci kol faaliyetlerine katılan, Her türlü  Yalan, yanlış Akademik ALGI yönetimi operasyonu yapanlara İzin verilmemelidir. 🇹🇷",TR,Male,52.0,non-minority,tur,
R_3m36nuOVMXXg50l,1.0,100.0,"Kişiyi tamamen dışlama, etiketleme, hain veya KAREKTERSİZ damgası vurulması.","Hakaret içermiyecek, kişiye veya tomlumu aşaılamayacak, ötekileştirmeyecek.",TR,Male,53.0,non-minority,tur,
R_3M3VhTxrOoLMjri,0.0,99.0,Ülke ve varsa kurucularına milliyetine jarşı nefret söylemi,"Ülkesine hakaret,milliyetine hakaret",TR,Male,43.0,non-minority,tur,
R_3m8NdV7YORJJsn6,1.0,100.0,,"siyasetçiler haklında, politika hakkında herkesin hakaret içermeden düşüncelerini söyleyebilmeli. başkaları eleştiri kaldıramıyor ve çocuk gibi alınıyorsa bu ifadesini rahatça belirtmeye çalışan kişilerin suçu değil",TR,Female,3.0,non-minority,tur,
R_3MAMHivwwOf3ToB,1.0,100.0,"Bir kişinin, içinde yaşadığı toplum hakkındaki her türlü olumsuz fikri nefret söylemidir",Yok,TR,Male,87.0,minority,tur,
R_3MboQhDABP0I6C8,0.0,99.0,Nefret söylemi bana göre kişilere karşı yapılan bir sosyal saldırıdır karşındakini tanımadan bilmeden yargılamak ve ona karşı kötü davranışlardir,"Kötü sözler ,hakaretler,itici davranışlar ,kaba ve kibirli davranış ve düşünceler kendini beğenmiş ve üstün görmek insanları küçük düşürüp bununla eğlenmek insanların kusurlarıyla alay etmek",TR,Female,10.0,non-minority,tur,
R_3MhTgpMCZoTEu9O,1.0,100.0,"Neyi sevmedigimi soruyorsunuz herhalde. Ben yalan yanlis anlatilan tarihten nefret ediyorum. Yalandan iftiradan nefret ediyorum. 5816 kanunundan da nefret ediyorum. Islama karsi olan herkesden herseyden nefret ediyorum.
Kendi alfabemiz kendi kanunlarimiz olmamasindan da nefret ediyorum. Ben SERIAT GONULLUSUYUM BEN MÜSLÜMANIM ELHAMDÜLİLLAH..!",ALLAHA KURANA PEYGAMBERE HAKARET IFTIRA ATILMASINA ASLA IZIN VERILMEMELI. NE TOPLUMDA NE ULKEDE NE SOSYAL PLATFORMLARDA NEDE DÜNYADA. KIMSE ISLAM HAKKINDA KÖTÜ KONUŞMASIN. INANMAYAN BEN ATEISTIM DIYE CIKIP SOYLEYEMESIN. KORKMASIN TITRESIN.!,TR,Female,8.0,non-minority,tur,
R_3MKcJfBjgYh0SDn,0.0,99.0,,"Küfür,hakaret,yalan beyan,iftira,şantaj,dolandıricılik olmamalı.",TR,Male,60.0,non-minority,tur,
R_3MQm0xqCIfoD4tJ,1.0,100.0,Belirli bir gruba veya kişilere yöneltilmiş faşizan söylemler.,,TR,Male,10.0,minority,tur,
R_3MRsT3R0SPzlCra,1.0,100.0,Nefret söylemi insanların sahip olduğu fikri zorla al aşağı etmek istemektir.,Küfür ve hakarete taviz verilmemeli,TR,Male,3.0,non-minority,tur,
R_3MSDksihITxw1br,1.0,100.0,"İthamda bulunan, hakaret içerikli, yargılayıcı sözler.","Küfür, hakaret içeren kalimelerin tamamı. Saldırgan ve itham edici kelimelerin tamamı.",TR,Female,40.0,,tur,
R_3MSvEQ8cYpqcqDk,1.0,100.0,,"aşağılama, tehdit, dışlama içeren ifadeler",TR,Female,44.0,minority,tur,
R_3MtFDQeXw7Kk6iB,1.0,100.0,Karşıdaki insanı kırmaya yönelik kötü söz kullanımı kıskançlığın oluşturduğu nefret söylemi,....,TR,Female,6.0,non-minority,tur,
R_3MxtFQKroKPsghA,1.0,100.0,,"Küfür, siyaset konuşulmamalı",TR,Female,4.0,non-minority,tur,
R_3MyvrHA0Q6PvD8q,1.0,100.0,adil olmayan suç ve ceza,ırkçılık söylemleri,TR,Male,26.0,non-minority,tur,
